trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2584F110238:2021-01-04T18:51:47Z,06:21:00,06:24:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2584F110238:2021-01-04T18:51:47Z,06:46:00,06:49:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2584F110238:2021-01-04T18:51:47Z,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,,0,0,
OCESN2584F110238:2021-01-04T18:51:47Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN2584F110242:2021-01-05T18:51:58Z,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2584F110242:2021-01-05T18:51:58Z,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2584F110242:2021-01-05T18:51:58Z,06:21:00,06:24:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2584F110242:2021-01-05T18:51:58Z,06:45:00,06:48:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2584F110242:2021-01-05T18:51:58Z,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,,0,0,
OCESN2584F110242:2021-01-05T18:51:58Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN2584F110244:2020-12-08T16:10:46Z,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2584F110244:2020-12-08T16:10:46Z,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2584F110244:2020-12-08T16:10:46Z,06:22:00,06:25:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2584F110244:2020-12-08T16:10:46Z,06:46:00,06:49:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2584F110244:2020-12-08T16:10:46Z,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,,0,0,
OCESN2584F110244:2020-12-08T16:10:46Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN2584F134865:2020-12-09T14:36:18Z,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2584F134865:2020-12-09T14:36:18Z,06:00:00,06:03:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2584F134865:2020-12-09T14:36:18Z,06:20:00,06:23:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2584F134865:2020-12-09T14:36:18Z,06:45:00,06:48:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2584F134865:2020-12-09T14:36:18Z,07:09:00,07:16:00,StopPoint:OCETGV INOUI-87141002,4,,0,0,
OCESN2584F134865:2020-12-09T14:36:18Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN2587F129101:2020-12-31T18:53:22Z,09:10:00,09:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2587F129101:2020-12-31T18:53:22Z,10:10:00,10:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2587F129101:2020-12-31T18:53:22Z,10:48:00,10:53:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2587F129101:2020-12-31T18:53:22Z,11:31:00,11:34:00,StopPoint:OCETGV INOUI-87215012,3,,0,0,
OCESN2587F129101:2020-12-31T18:53:22Z,11:49:00,11:52:00,StopPoint:OCETGV INOUI-87212225,4,,0,0,
OCESN2587F129101:2020-12-31T18:53:22Z,12:15:00,12:15:00,StopPoint:OCETGV INOUI-87212027,5,,1,0,
OCESN2588F109622:2020-12-08T16:10:46Z,15:48:00,15:48:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F109622:2020-12-08T16:10:46Z,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F109622:2020-12-08T16:10:46Z,16:31:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F109622:2020-12-08T16:10:46Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F109622:2020-12-08T16:10:46Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2588F110251:2020-12-31T18:53:22Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F110251:2020-12-31T18:53:22Z,16:11:00,16:14:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F110251:2020-12-31T18:53:22Z,16:29:00,16:32:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F110251:2020-12-31T18:53:22Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F110251:2020-12-31T18:53:22Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2588F132530:2020-12-09T14:36:18Z,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2588F132530:2020-12-09T14:36:18Z,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2588F132530:2020-12-09T14:36:18Z,16:31:00,16:33:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2588F132530:2020-12-09T14:36:18Z,17:12:00,17:16:00,StopPoint:OCETGV INOUI-87141002,3,,0,0,
OCESN2588F132530:2020-12-09T14:36:18Z,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2591F135367:2020-12-31T18:53:22Z,14:10:00,14:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2591F135367:2020-12-31T18:53:22Z,15:10:00,15:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2591F135367:2020-12-31T18:53:22Z,15:48:00,15:52:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2591F135367:2020-12-31T18:53:22Z,16:11:00,16:13:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2591F135367:2020-12-31T18:53:22Z,16:46:00,16:46:00,StopPoint:OCETGV INOUI-87144014,4,,1,0,
OCESN2593F134063:2021-01-04T18:51:47Z,18:10:00,18:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2593F134063:2021-01-04T18:51:47Z,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2593F134063:2021-01-04T18:51:47Z,19:48:00,19:52:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2593F134063:2021-01-04T18:51:47Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87144014,3,,1,0,
OCESN2595F133336:2020-12-31T18:53:22Z,20:10:00,20:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2595F133336:2020-12-31T18:53:22Z,21:10:00,21:13:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2595F133336:2020-12-31T18:53:22Z,21:47:00,21:51:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2595F133336:2020-12-31T18:53:22Z,22:10:00,22:13:00,StopPoint:OCETGV INOUI-87141150,3,,0,0,
OCESN2595F133336:2020-12-31T18:53:22Z,22:43:00,22:43:00,StopPoint:OCETGV INOUI-87144014,4,,1,0,
OCESN2596F130726:2020-12-30T18:53:05Z,06:59:00,06:59:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F130726:2020-12-30T18:53:05Z,07:50:00,07:55:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F130726:2020-12-30T18:53:05Z,08:28:00,08:31:00,StopPoint:OCETGV INOUI-87147322,2,,0,0,
OCESN2596F130726:2020-12-30T18:53:05Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2596F138147:2021-01-04T18:51:47Z,07:15:00,07:15:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2596F138147:2021-01-04T18:51:47Z,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87141002,1,,0,0,
OCESN2596F138147:2021-01-04T18:51:47Z,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2598F137267:2020-12-31T18:53:22Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2598F137267:2020-12-31T18:53:22Z,17:43:00,17:46:00,StopPoint:OCETGV INOUI-87141150,1,,0,0,
OCESN2598F137267:2020-12-31T18:53:22Z,18:06:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2598F137267:2020-12-31T18:53:22Z,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,,0,0,
OCESN2598F137267:2020-12-31T18:53:22Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2601F131007:2021-01-01T18:52:25Z,06:58:00,06:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2601F131007:2021-01-01T18:52:25Z,08:24:00,08:24:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F135461:2021-01-04T18:51:47Z,15:40:00,15:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F135461:2021-01-04T18:51:47Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2625F136221:2021-01-04T18:51:47Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2625F136221:2021-01-04T18:51:47Z,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2627F129845:2020-12-31T18:53:22Z,19:40:00,19:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2627F129845:2020-12-31T18:53:22Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2643F140989:2021-01-03T18:52:14Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2643F140989:2021-01-03T18:52:14Z,22:08:00,22:08:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2647F141690:2020-12-31T18:53:22Z,21:40:00,21:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2647F141690:2020-12-31T18:53:22Z,23:04:00,23:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2650F127617:2021-01-04T18:51:47Z,06:23:00,06:23:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2650F127617:2021-01-04T18:51:47Z,07:50:00,07:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2656F145088:2021-01-04T18:51:47Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2656F145088:2021-01-04T18:51:47Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2656F145088:2021-01-04T18:51:47Z,10:20:00,10:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2680F140176:2021-01-04T18:51:47Z,17:47:00,17:47:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2680F140176:2021-01-04T18:51:47Z,18:36:00,18:39:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2680F140176:2021-01-04T18:51:47Z,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2706F140035:2021-01-04T18:51:47Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2706F140035:2021-01-04T18:51:47Z,07:31:00,07:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2707F132788:2021-01-04T18:51:47Z,07:23:00,07:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2707F132788:2021-01-04T18:51:47Z,08:10:00,08:10:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2709F107329:2020-12-08T16:10:46Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F107329:2020-12-08T16:10:46Z,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2709F133457:2021-01-05T18:51:58Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F133457:2021-01-05T18:51:58Z,09:11:00,09:17:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2709F133457:2021-01-05T18:51:58Z,09:37:00,09:40:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2709F133457:2021-01-05T18:51:58Z,10:08:00,10:18:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2709F133457:2021-01-05T18:51:58Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2712F134612:2021-01-04T18:51:47Z,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2712F134612:2021-01-04T18:51:47Z,08:31:00,08:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2714F130952:2021-01-04T18:51:47Z,06:49:00,06:49:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2714F130952:2021-01-04T18:51:47Z,07:03:00,07:15:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2714F130952:2021-01-04T18:51:47Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2714F130952:2021-01-04T18:51:47Z,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2714F130952:2021-01-04T18:51:47Z,09:01:00,09:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2715F130706:2020-12-31T18:53:22Z,09:28:00,09:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2715F130706:2020-12-31T18:53:22Z,10:14:00,10:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2715F130706:2020-12-31T18:53:22Z,10:39:00,10:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2715F130706:2020-12-31T18:53:22Z,11:10:00,11:10:00,StopPoint:OCETGV INOUI-87172007,3,,1,0,
OCESN2716F139091:2021-01-04T18:51:47Z,08:30:00,08:30:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2716F139091:2021-01-04T18:51:47Z,09:17:00,09:17:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2719F132925:2021-01-04T18:51:47Z,10:28:00,10:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2719F132925:2021-01-04T18:51:47Z,11:13:00,11:13:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2720F133479:2021-01-05T18:51:58Z,07:53:00,07:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2720F133479:2021-01-05T18:51:58Z,08:07:00,08:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2720F133479:2021-01-05T18:51:58Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2720F133479:2021-01-05T18:51:58Z,09:10:00,09:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2720F133479:2021-01-05T18:51:58Z,10:01:00,10:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2721F130701:2020-12-31T18:53:22Z,11:28:00,11:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2721F130701:2020-12-31T18:53:22Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2722F128394:2021-01-04T18:51:47Z,12:02:00,12:02:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2722F128394:2021-01-04T18:51:47Z,12:48:00,12:48:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2724F106530:2020-12-24T18:54:01Z,11:45:00,11:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2724F106530:2020-12-24T18:54:01Z,12:32:00,12:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2724F132983:2020-12-31T18:53:22Z,11:45:00,11:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2724F132983:2020-12-31T18:53:22Z,12:31:00,12:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2726F130686:2021-01-05T18:51:58Z,10:53:00,10:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2726F130686:2021-01-05T18:51:58Z,11:07:00,11:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2726F130686:2021-01-05T18:51:58Z,11:45:00,11:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2726F130686:2021-01-05T18:51:58Z,12:10:00,12:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2726F130686:2021-01-05T18:51:58Z,13:01:00,13:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2730F106255:2020-12-08T16:10:46Z,14:15:00,14:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2730F106255:2020-12-08T16:10:46Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2730F133644:2020-12-09T14:36:18Z,12:56:00,12:56:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2730F133644:2020-12-09T14:36:18Z,13:10:00,13:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2730F133644:2020-12-09T14:36:18Z,13:45:00,13:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2730F133644:2020-12-09T14:36:18Z,14:10:00,14:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2730F133644:2020-12-09T14:36:18Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2730F142653:2021-01-04T18:51:47Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2730F142653:2021-01-04T18:51:47Z,13:07:00,13:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2730F142653:2021-01-04T18:51:47Z,13:45:00,13:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2730F142653:2021-01-04T18:51:47Z,14:10:00,14:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2730F142653:2021-01-04T18:51:47Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2733F132192:2021-01-05T18:51:58Z,12:58:00,12:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2733F132192:2021-01-05T18:51:58Z,13:44:00,13:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2738F134515:2020-12-31T18:53:22Z,14:15:00,14:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2738F134515:2020-12-31T18:53:22Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2743F132970:2021-01-04T18:51:47Z,15:28:00,15:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2743F132970:2021-01-04T18:51:47Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F133464:2021-01-05T18:51:58Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F133464:2021-01-05T18:51:58Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2750F135018:2021-01-05T18:51:58Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2750F135018:2021-01-05T18:51:58Z,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2751F130677:2021-01-05T18:51:58Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2751F130677:2021-01-05T18:51:58Z,19:14:00,19:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2751F130677:2021-01-05T18:51:58Z,19:39:00,19:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2751F130677:2021-01-05T18:51:58Z,20:10:00,20:20:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2751F130677:2021-01-05T18:51:58Z,20:35:00,20:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2752F137133:2021-01-04T18:51:47Z,17:15:00,17:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F137133:2021-01-04T18:51:47Z,18:01:00,18:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2753F132918:2021-01-04T18:51:47Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2753F132918:2021-01-04T18:51:47Z,19:14:00,19:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2753F132918:2021-01-04T18:51:47Z,19:40:00,19:43:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2753F132918:2021-01-04T18:51:47Z,20:11:00,20:11:00,StopPoint:OCETGV INOUI-87172007,3,,1,0,
OCESN2754F131197:2020-12-31T18:53:22Z,16:17:00,16:17:00,StopPoint:OCETGV INOUI-87172007,0,,0,1,
OCESN2754F131197:2020-12-31T18:53:22Z,16:45:00,16:48:00,StopPoint:OCETGV INOUI-87172270,1,,0,0,
OCESN2754F131197:2020-12-31T18:53:22Z,17:10:00,17:15:00,StopPoint:OCETGV INOUI-87171009,2,,0,0,
OCESN2754F131197:2020-12-31T18:53:22Z,18:01:00,18:01:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2756F129371:2021-01-04T18:51:47Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F129371:2021-01-04T18:51:47Z,19:31:00,19:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2757F133622:2021-01-04T18:51:47Z,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F133622:2021-01-04T18:51:47Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F135810:2021-01-05T18:51:58Z,20:58:00,20:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F135810:2021-01-05T18:51:58Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2760F136525:2021-01-05T18:51:58Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F136525:2021-01-05T18:51:58Z,20:01:00,20:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2762F127765:2021-01-04T18:51:47Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F127765:2021-01-04T18:51:47Z,20:31:00,20:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2765F130670:2021-01-04T18:51:47Z,21:28:00,21:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F130670:2021-01-04T18:51:47Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F130670:2021-01-04T18:51:47Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F130670:2021-01-04T18:51:47Z,23:10:00,23:20:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F130670:2021-01-04T18:51:47Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2766F130666:2020-12-31T18:53:22Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F130666:2020-12-31T18:53:22Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F130666:2020-12-31T18:53:22Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F130666:2020-12-31T18:53:22Z,22:10:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F130666:2020-12-31T18:53:22Z,23:01:00,23:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F108977:2020-12-08T16:10:46Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F108977:2020-12-08T16:10:46Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F108977:2020-12-08T16:10:46Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F108977:2020-12-08T16:10:46Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F108977:2020-12-08T16:10:46Z,08:02:00,08:02:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F135760:2021-01-05T18:51:58Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F135760:2021-01-05T18:51:58Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F135760:2021-01-05T18:51:58Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F135760:2021-01-05T18:51:58Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F135760:2021-01-05T18:51:58Z,08:01:00,08:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2785F129223:2021-01-04T18:51:47Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F129223:2021-01-04T18:51:47Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F129223:2021-01-04T18:51:47Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F129223:2021-01-04T18:51:47Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F129223:2021-01-04T18:51:47Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2787F137671:2020-12-31T18:53:22Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2787F137671:2020-12-31T18:53:22Z,21:08:00,21:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2787F137671:2020-12-31T18:53:22Z,21:32:00,21:36:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2787F137671:2020-12-31T18:53:22Z,21:53:00,21:56:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2787F137671:2020-12-31T18:53:22Z,22:20:00,22:20:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2803F133946:2021-01-05T18:51:58Z,07:40:00,07:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2803F133946:2021-01-05T18:51:58Z,09:04:00,09:09:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2803F133946:2021-01-05T18:51:58Z,09:27:00,09:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2803F133946:2021-01-05T18:51:58Z,09:52:00,09:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
